Wall time,Step,Value
1730879389.6762922,30000,63.933956146240234
1730879411.5761743,45000,0.5029817223548889
1730879428.9534829,60000,0.1998465657234192
1730879447.6305704,75000,0.5319887399673462
1730879465.990733,90000,-0.08135755360126495
1730879496.6007345,105000,-0.24805501103401184
1730879552.355929,135000,-0.20570477843284607
1730879577.5478683,150000,-0.15183326601982117
1730879599.0643358,165000,-0.2574807405471802
1730879618.6285152,180000,-0.16645438969135284
1730879636.7785683,195000,-0.12052787840366364
1730879655.2563782,210000,-0.2499358206987381
1730879694.043171,240000,-0.24118271470069885
1730879711.773855,255000,-0.26806631684303284
1730879728.8722563,270000,-0.18989388644695282
1730879746.2000105,285000,-0.27072516083717346
1730879764.7206988,300000,-0.2602788507938385
1730879782.8919847,315000,-0.17260730266571045
1730879828.2134774,345000,-0.2865212559700012
1730879856.1540587,360000,-0.2573174238204956
1730879883.1901538,375000,-0.21936854720115662
1730879913.827381,390000,-0.2431853711605072
1730879939.2045383,405000,-0.2712427079677582
1730879958.2285137,420000,-0.20875003933906555
1730880073.148116,450000,-0.2481820285320282
1730880110.9010708,465000,-0.28107765316963196
1730880144.8332055,480000,-0.2361597716808319
1730880185.228112,495000,-0.10892775654792786
1730880226.7048323,510000,-0.27815717458724976
1730880259.748566,525000,-0.23215998709201813
1730880366.6320508,555000,-0.27504104375839233
1730880413.0009296,570000,-0.23372241854667664
1730880465.8447876,585000,-0.28535938262939453
1730880521.3096757,600000,-0.3017503321170807
1730880563.011466,615000,-0.27479878067970276
1730880611.3060782,630000,-0.2507716417312622
1730880707.1445801,660000,-0.30163049697875977
1730880761.4878485,675000,-0.2606489658355713
1730880803.8422241,690000,-0.31311851739883423
1730880842.3537414,705000,-0.30531373620033264
1730880883.838146,720000,-0.29282882809638977
1730880921.6471264,735000,-0.2614871859550476
1730881090.293001,765000,-0.31281065940856934
1730881161.471842,780000,-0.29489126801490784
1730881218.5637414,795000,-0.2636294364929199
1730881282.9127803,810000,-0.29925113916397095
1730881336.6238158,825000,-0.31642621755599976
1730881411.7174199,840000,-0.2964302897453308
1730881600.842841,870000,-0.33277982473373413
1730881678.1540637,885000,-0.3447328507900238
1730881825.8971124,900000,-0.30170100927352905
1730881997.9716516,915000,-0.3141977787017822
1730882215.8042698,930000,-0.3324497640132904
1730882292.8627899,945000,-0.2984943091869354
1730882421.5209818,975000,-0.3172933757305145
1730882485.9241006,990000,-0.26752012968063354
1730882529.5542753,1005000,-0.19665925204753876
1730882648.7742932,1020000,-0.31455835700035095
1730882707.6344347,1035000,-0.3419933319091797
1730882846.1621568,1050000,-0.2778002619743347
1730883029.7610927,1080000,-0.29521387815475464
1730883097.7063465,1095000,-0.3377383053302765
1730883150.2785149,1110000,-0.3428747355937958
1730883204.6922789,1125000,-0.32667529582977295
1730883266.1205502,1140000,-0.3396243751049042
1730883313.1045814,1155000,-0.36526113748550415
1730883420.3686216,1185000,-0.36952367424964905
1730883456.5734158,1200000,-0.35568857192993164
1730883507.6510968,1215000,-0.3384821116924286
1730883543.1577475,1230000,-0.34976643323898315
1730883654.9389868,1245000,-0.3525177836418152
1730883727.5129812,1260000,-0.30697566270828247
1730883846.3116095,1290000,-0.33103257417678833
1730883931.5862157,1305000,-0.36342141032218933
1730883980.8419333,1320000,-0.35842496156692505
1730884048.8161883,1335000,-0.33380773663520813
1730884108.82586,1350000,-0.3779805898666382
1730884230.9043696,1365000,0.08315038681030273
1730884381.6943886,1395000,-0.23356088995933533
1730884464.0158849,1410000,-0.2954414486885071
1730884521.014571,1425000,-0.3529975712299347
1730884568.5604932,1440000,-0.3852077126502991
1730884617.8044214,1455000,-0.3547465205192566
1730884717.5024717,1470000,-0.37735286355018616
1730884869.7545652,1500000,-0.35081207752227783
1730884912.927205,1515000,-0.3750983476638794
1730884949.968226,1530000,-0.3145531713962555
1730884982.188153,1545000,-0.34955620765686035
1730885008.3523924,1560000,-0.38823437690734863
1730885039.1250172,1575000,-0.39265719056129456
1730885113.2258804,1605000,-0.3582971394062042
1730885148.1844625,1620000,-0.31330013275146484
1730885186.4571946,1635000,-0.36800941824913025
1730885220.345729,1650000,-0.3824622631072998
1730885255.1022959,1665000,-0.3953303098678589
1730885285.7381938,1680000,-0.30019229650497437
