Wall time,Step,Value
1730879389.6858008,30000,129.7443084716797
1730879411.5781705,45000,1.3581211566925049
1730879428.9548266,60000,1.0257569551467896
1730879447.631572,75000,1.5022869110107422
1730879465.990733,90000,0.699942409992218
1730879496.601981,105000,0.13197359442710876
1730879552.3573852,135000,0.40680015087127686
1730879577.548866,150000,0.37506771087646484
1730879599.0653396,165000,0.08157416433095932
1730879618.630021,180000,0.31846967339515686
1730879636.7785683,195000,0.3248637616634369
1730879655.259912,210000,0.10571219027042389
1730879694.043171,240000,0.09408552944660187
1730879711.773855,255000,0.07934769243001938
1730879728.8722563,270000,0.18497933447360992
1730879746.2010248,285000,0.07225282490253448
1730879764.7206988,300000,0.08026379346847534
1730879782.8933187,315000,0.5249097943305969
1730879828.2144737,345000,0.08477350324392319
1730879856.155055,360000,0.10680071264505386
1730879883.1911566,375000,0.2523724138736725
1730879913.8283782,390000,0.17589396238327026
1730879939.2045383,405000,0.11402872949838638
1730879958.2285137,420000,0.15870662033557892
1730880073.151675,450000,0.3690938353538513
1730880110.9010708,465000,0.10715869069099426
1730880144.8422985,480000,0.13800948858261108
1730880185.229621,495000,0.27738234400749207
1730880226.705827,510000,0.09293701499700546
1730880259.7495515,525000,0.2551732361316681
1730880366.633051,555000,0.09890087693929672
1730880413.0019283,570000,0.22814710438251495
1730880465.8462887,585000,0.11539508402347565
1730880521.3096757,600000,0.07047249376773834
1730880563.0124664,615000,0.09682001918554306
1730880611.3060782,630000,0.2183283120393753
1730880707.148083,660000,0.076103575527668
1730880761.4903846,675000,0.14754341542720795
1730880803.8503149,690000,0.0917775109410286
1730880842.354738,705000,0.08705172687768936
1730880883.8396485,720000,0.13653023540973663
1730880921.6471264,735000,0.21432773768901825
1730881090.3020313,765000,0.10173361003398895
1730881161.471842,780000,0.11121907085180283
1730881218.5697396,795000,0.13801495730876923
1730881282.9137766,810000,0.1130518913269043
1730881336.630251,825000,0.08691410720348358
1730881411.7184258,840000,0.08212022483348846
1730881600.8438373,870000,0.06129052862524986
1730881678.160271,885000,0.04438754916191101
1730881825.908208,900000,0.09386000782251358
1730881997.9726634,915000,0.12531714141368866
1730882215.805774,930000,0.07299276441335678
1730882292.863787,945000,0.1883067637681961
1730882421.5259683,975000,0.12917988002300262
1730882485.9250972,990000,0.16494201123714447
1730882529.5587864,1005000,0.38707295060157776
1730882648.783328,1020000,0.10724104940891266
1730882707.6379535,1035000,0.06717410683631897
1730882846.1657147,1050000,0.23815849423408508
1730883029.7640889,1080000,0.13100381195545197
1730883097.7073467,1095000,0.1078411415219307
1730883150.2785149,1110000,0.10998470336198807
1730883204.6968029,1125000,0.14080797135829926
1730883266.12155,1140000,0.09175636619329453
1730883313.1045814,1155000,0.05548781156539917
1730883420.3725193,1185000,0.08135376125574112
1730883456.57445,1200000,0.0641404315829277
1730883507.652102,1215000,0.08917015790939331
1730883543.162908,1230000,0.08772171288728714
1730883654.9451463,1245000,0.09591041505336761
1730883727.5129812,1260000,0.28879040479660034
1730883846.3128905,1290000,0.15800106525421143
1730883931.5982459,1305000,0.08077776432037354
1730883980.8439364,1320000,0.17442482709884644
1730884048.8171885,1335000,0.12514573335647583
1730884108.8271751,1350000,0.06283599138259888
1730884230.9068954,1365000,0.6301868557929993
1730884381.7009804,1395000,0.36328813433647156
1730884464.032047,1410000,0.19949689507484436
