Wall time,Step,Value
1731010815.8396564,30000,76.94668579101562
1731010834.7977207,45000,43.91092300415039
1731010854.9225287,60000,45.9256591796875
1731010873.687923,75000,35.066444396972656
1731010890.8819516,90000,11.445225715637207
1731010911.358073,105000,10.796088218688965
1731010958.0245798,135000,3.9384765625
1731010996.9074762,150000,28.903430938720703
1731011016.0794919,165000,4.255834102630615
1731011033.0024164,180000,4.277614116668701
1731011050.972328,195000,2.5004377365112305
1731011068.0468967,210000,2.4556946754455566
1731011115.6163802,240000,3.0053250789642334
1731011136.8388307,255000,1.0092129707336426
1731011159.5327168,270000,0.964140772819519
1731011177.4375546,285000,0.4998554289340973
1731011202.5115492,300000,0.3399518132209778
1731011259.9834647,315000,0.44399842619895935
1731011318.79079,345000,0.3077043294906616
1731011346.801052,360000,0.37122729420661926
1731011374.30966,375000,0.18028773367404938
1731011402.5261192,390000,0.32210978865623474
1731011430.3610678,405000,0.1472037136554718
1731011466.3027215,420000,0.18524207174777985
1731011538.9453042,450000,0.1396329700946808
1731011572.7703125,465000,0.16183613240718842
1731011607.9201496,480000,0.19987641274929047
1731011642.7763236,495000,0.14805009961128235
1731011676.8374195,510000,0.13680090010166168
1731011710.8621469,525000,0.1354912519454956
1731011779.0092576,555000,0.11854773014783859
1731011812.1788754,570000,0.20558133721351624
1731011846.8964746,585000,0.09283518046140671
1731011880.5733914,600000,0.13506759703159332
1731011914.2491245,615000,0.10833623260259628
1731011948.221455,630000,0.21897301077842712
1731012015.0424666,660000,0.1023244857788086
1731012042.6236045,675000,0.08866746723651886
1731012082.460247,690000,0.3339976668357849
1731012113.4251857,705000,0.11479830741882324
1731012144.726187,720000,0.14853708446025848
1731012181.6013746,735000,0.23039819300174713
1731012247.2142909,765000,0.2190914899110794
1731012273.846666,780000,0.1834753453731537
1731012299.2108655,795000,0.1049041599035263
1731012329.349982,810000,0.15283814072608948
1731012359.1956644,825000,0.3215140998363495
1731012384.8070254,840000,0.14598053693771362
1731012434.5182815,870000,0.12063589692115784
1731012460.0691156,885000,0.6997371315956116
1731012488.336396,900000,0.12130731344223022
1731012521.4360933,915000,0.14496289193630219
1731012549.7493198,930000,0.4532338082790375
1731012579.0356178,945000,0.16319340467453003
1731012647.311821,975000,0.062278248369693756
1731012684.5775256,990000,0.08585304766893387
1731012718.5078106,1005000,0.22848689556121826
1731012751.6275048,1020000,0.08721040189266205
1731012778.0522752,1035000,0.46015995740890503
1731012806.5171046,1050000,0.5696402788162231
1731012855.1698422,1080000,0.42388758063316345
1731012879.8452194,1095000,0.10235392302274704
1731012905.0354645,1110000,0.14724907279014587
1731012928.1204147,1125000,0.1396937221288681
1731012965.1851285,1140000,0.07641157507896423
1731012998.8822405,1155000,0.07327719032764435
1731013067.482471,1185000,0.151905357837677
1731013094.1932108,1200000,0.05900336429476738
1731013122.6571014,1215000,0.21817046403884888
1731013165.0762105,1230000,0.2792495787143707
1731013210.815406,1245000,0.08794544637203217
1731013246.9114656,1260000,0.16771672666072845
1731013308.8212242,1290000,0.13293114304542542
1731013343.0923793,1305000,0.0867694690823555
1731013378.8470626,1320000,0.1898690164089203
1731013405.639403,1335000,1.7021996974945068
1731013433.098033,1350000,0.17097167670726776
1731013460.151666,1365000,0.20897549390792847
1731013520.8090973,1395000,0.07118497043848038
1731013550.922376,1410000,0.13320215046405792
1731013581.8474467,1425000,0.11498311161994934
1731013605.727662,1440000,0.09899730980396271
1731013630.8167217,1455000,0.12899355590343475
1731013663.712333,1470000,0.10890403389930725
1731013727.3935726,1500000,0.18164914846420288
1731013752.5472503,1515000,0.12071168422698975
1731013776.6118615,1530000,0.09662478417158127
1731013801.0370958,1545000,0.19151215255260468
1731013828.3814282,1560000,0.08230656385421753
1731013863.3412402,1575000,0.11114957928657532
1731013928.059437,1605000,0.06517908722162247
1731013954.1647735,1620000,0.19624775648117065
1731013976.212647,1635000,0.07004684954881668
1731014003.2043638,1650000,0.11748377978801727
1731014026.6750736,1665000,0.13707976043224335
1731014050.599493,1680000,0.08246393501758575
1731014122.327683,1710000,0.21537163853645325
1731014149.1356642,1725000,0.11508411914110184
1731014174.4662828,1740000,0.20522689819335938
1731014218.4239817,1755000,0.11064905673265457
1731014251.654492,1770000,0.1380108892917633
1731014281.166601,1785000,0.074176125228405
1731014342.481796,1815000,0.15860943496227264
1731014369.5811145,1830000,0.3926539123058319
1731014398.543729,1845000,0.09738682955503464
1731014445.0747092,1860000,0.11595571041107178
1731014497.1932485,1875000,0.28480327129364014
1731014538.2758894,1890000,0.10163739323616028
1731014658.4227583,1920000,0.09750381857156754
1731014700.6220844,1935000,0.09495306015014648
1731014791.26526,1950000,0.08169907331466675
1731014827.3813179,1965000,0.11069677025079727
1731014866.9601746,1980000,0.0742613822221756
1731014921.9318216,1995000,0.2695736587047577
1731015020.5125577,2025000,0.18132755160331726
1731015048.334165,2040000,0.10139131546020508
1731015072.7108085,2055000,0.13916261494159698
1731015121.743905,2070000,0.11289667338132858
1731015175.2664602,2085000,0.3202923536300659
1731015222.1031275,2100000,0.07194863259792328
1731015299.7113066,2130000,0.11768344789743423
1731015332.0561624,2145000,0.06909002363681793
1731015388.7817562,2160000,0.063346266746521
1731015440.7243228,2175000,0.06917519867420197
1731015502.292699,2190000,0.11295672506093979
1731015540.5421228,2205000,0.12098389118909836
1731015605.1366389,2235000,0.43855345249176025
1731015638.5839033,2250000,0.0758274719119072
1731015701.442003,2265000,0.16161301732063293
1731015754.562337,2280000,0.1231154277920723
1731015805.313887,2295000,0.07054700702428818
1731015866.6153293,2310000,0.08697465062141418
1731015978.4775867,2340000,0.12779058516025543
1731016014.7051198,2355000,0.10720816254615784
1731016062.2744439,2370000,0.10457450151443481
1731016097.8807452,2385000,0.06989789754152298
1731016132.416914,2400000,0.08281364291906357
1731016160.9925046,2415000,0.23022213578224182
1731016265.388017,2445000,0.24447567760944366
1731016317.2368577,2460000,0.10567689687013626
1731016350.5311549,2475000,0.04753228649497032
1731016414.5963354,2490000,0.2543204426765442
1731016448.746913,2505000,0.38949182629585266
1731016498.1069458,2520000,0.14467234909534454
1731016608.079522,2550000,0.08648955821990967
1731016666.441818,2565000,0.09787105023860931
1731016725.0074465,2580000,0.18207617104053497
1731016753.857588,2595000,0.17151521146297455
1731016782.6835725,2610000,0.2253393828868866
1731016850.6469817,2625000,0.06769856065511703
1731016901.5642495,2655000,0.12574778497219086
1731016927.0092132,2670000,0.14120396971702576
1731016965.6715438,2685000,0.10892538726329803
1731017001.4125254,2700000,0.09779630601406097
1731017067.0305321,2715000,0.1259087771177292
1731017115.9770398,2730000,0.10566794127225876
1731017216.587919,2760000,0.11611133068799973
1731017276.9680998,2775000,0.16967278718948364
1731017349.9626086,2790000,0.08789776265621185
1731017390.6049588,2805000,0.11189586669206619
1731017430.1351213,2820000,0.12601885199546814
1731017484.047943,2835000,0.09357690811157227
1731017657.5565488,2865000,0.30909258127212524
1731017716.2525578,2880000,0.19789095222949982
1731017765.2224667,2895000,0.06706462800502777
1731017821.569386,2910000,0.11068108677864075
1731017870.4421275,2925000,0.3721100091934204
1731017922.613965,2940000,0.11858663707971573
1731018008.3230824,2970000,0.463233083486557
1731018048.9793162,2985000,0.11871664971113205
1731018085.0984037,3000000,0.14324921369552612
1731018126.6385481,3015000,0.12241169810295105
1731018172.4472733,3030000,0.09419672191143036
1731018205.1142414,3045000,0.18591582775115967
1731018369.0693147,3075000,0.07838603109121323
1731018445.6839333,3090000,0.1682613343000412
1731018501.8286107,3105000,0.18682827055454254
1731018536.3927605,3120000,0.13626490533351898
1731018577.6353452,3135000,0.14269651472568512
1731018606.2002602,3150000,0.1419609934091568
1731018667.7977736,3180000,0.11684216558933258
1731018696.260666,3195000,0.10093098878860474
1731018719.9305446,3210000,0.13322095572948456
1731018779.8768365,3225000,0.07552985101938248
1731018816.4680238,3240000,0.48681870102882385
1731018850.1608505,3255000,0.08553944528102875
1731018901.927904,3285000,0.053915172815322876
1731018926.3559568,3300000,0.20205113291740417
1731018953.0534427,3315000,0.08786071091890335
1731018982.4968383,3330000,0.0819116085767746
1731019035.9080138,3345000,0.08106633275747299
1731019065.511377,3360000,0.07213746756315231
1731019123.4964044,3390000,0.10484813898801804
1731019150.0159674,3405000,0.08175550401210785
1731019173.9679677,3420000,0.14131174981594086
1731019212.3821084,3435000,0.11741004884243011
1731019249.114363,3450000,0.15298080444335938
1731019279.6243842,3465000,0.040229957550764084
1731019331.3970287,3495000,0.07726745307445526
1731019353.3941793,3510000,0.06439952552318573
1731019375.7072413,3525000,0.040571197867393494
1731019398.80323,3540000,0.11715563386678696
1731019422.417989,3555000,0.10992074757814407
1731019446.5006993,3570000,0.12040561437606812
1731019488.792235,3600000,0.0680355578660965
1731019509.6685138,3615000,0.0689244344830513
1731019529.686862,3630000,0.14481157064437866
1731019551.2177253,3645000,0.12919019162654877
1731019577.796094,3660000,0.07228879630565643
1731019593.3736534,3675000,0.19760951399803162
1731019622.29858,3705000,0.06151232868432999
1731019636.9700727,3720000,0.05186418443918228
1731019651.4965947,3735000,0.07068192958831787
1731019665.716019,3750000,0.06100935488939285
1731019680.0050013,3765000,0.07736478000879288
1731019699.5155282,3780000,0.10119161009788513
1731019732.6756542,3810000,0.18310768902301788
1731019748.6501737,3825000,0.11420632898807526
1731019763.5411685,3840000,0.17641790211200714
1731019777.860092,3855000,0.1048395186662674
1731019792.0586932,3870000,0.09972918778657913
1731019812.6243927,3885000,0.1338900774717331
1731019863.9681756,3915000,0.1721198409795761
1731019888.158728,3930000,0.1155666634440422
1731019911.4685576,3945000,0.27331894636154175
1731019934.1708965,3960000,0.06671799719333649
1731019957.2018774,3975000,0.18193095922470093
1731019980.2355542,3990000,0.11279173940420151
1731020027.1657152,4020000,0.09784086048603058
1731020051.000792,4035000,0.15734361112117767
1731020074.2189498,4050000,0.09396570920944214
1731020097.2315392,4065000,0.06276900321245193
1731020120.3772268,4080000,0.36928677558898926
1731020145.4826806,4095000,0.08574873954057693
1731020195.4832315,4125000,0.5479259490966797
1731020218.572444,4140000,0.1176379919052124
1731020241.6254265,4155000,0.07259434461593628
1731020264.6799045,4170000,0.13632507622241974
1731020288.135872,4185000,0.12324173748493195
1731020311.616654,4200000,0.10726111382246017
1731020357.5698788,4230000,0.07464734464883804
1731020380.6348782,4245000,0.05906537547707558
1731020403.652863,4260000,0.15588203072547913
1731020426.576006,4275000,0.15181106328964233
1731020449.6187327,4290000,0.12304597347974777
1731020472.7493002,4305000,0.06664127111434937
1731020520.2032468,4335000,0.10614707320928574
1731020548.959466,4350000,0.11807920038700104
1731020574.49425,4365000,0.08166272938251495
1731020599.903967,4380000,0.12067870050668716
1731020625.8712955,4395000,0.07422219961881638
1731020651.5568864,4410000,0.0637032613158226
1731020702.1754365,4440000,0.055647511035203934
1731020727.9979193,4455000,0.08045153319835663
1731020753.7727559,4470000,0.15758948028087616
1731020779.874342,4485000,0.07642681896686554
1731020805.703527,4500000,0.12094287574291229
1731020831.4927554,4515000,0.2098773568868637
1731020878.950748,4545000,0.057807400822639465
1731020900.5316854,4560000,0.03684369474649429
1731020922.1677191,4575000,0.3421822190284729
1731020944.086133,4590000,0.06445206701755524
1731020965.6238918,4605000,0.13811208307743073
1731020987.2051547,4620000,0.08474593609571457
1731021030.5966687,4650000,0.12111464887857437
1731021052.6021023,4665000,0.24271000921726227
1731021075.6926563,4680000,0.10852596908807755
1731021097.2273674,4695000,0.12891288101673126
1731021118.5960631,4710000,0.07210512459278107
1731021140.305883,4725000,0.09900224208831787
1731021183.9652774,4755000,0.14984440803527832
1731021206.2726614,4770000,0.13004137575626373
1731021228.6208804,4785000,0.08551990985870361
1731021251.0108051,4800000,0.20870766043663025
1731021273.1151273,4815000,0.08846063166856766
1731021294.8246617,4830000,0.08331970870494843
1731021343.267932,4860000,0.11827758699655533
1731021366.0216115,4875000,0.06962059438228607
1731021388.3040814,4890000,0.07322796434164047
1731021409.1554868,4905000,0.10260967910289764
1731021430.2085505,4920000,0.07094034552574158
1731021452.045626,4935000,0.15570765733718872
1731021496.2781425,4965000,0.06820917874574661
1731021518.0489037,4980000,0.18239976465702057
1731021539.6687114,4995000,0.26754602789878845
1731021561.6340497,5010000,0.08991926908493042
