cost_pnls_ppo,cost_pnls_dh,total_pnls_vol_ppo,total_pnls_vol_dh,t_stat_pnls_ppo,t_stat_pnls_dh
302.3700000000001,118.83012949999996,30.808175605301315,5.017280529388518,-9.002855572714175,-11.541133740885938
175.61500000000004,166.3422415,35.05780178556247,6.870452929249496,-16.529460983872333,-9.280902917652437
319.9550000000001,110.64690149999998,24.911164547577556,5.430683753256193,-13.550883253182572,-10.74063483981917
277.6,96.49955250000001,41.037887634349154,4.557274737254344,-8.733183565324936,-13.887806589760805
356.46500000000003,54.89446850000002,41.60561140260829,3.187120078443936,-20.19019821532456,-20.355084321655557
242.47000000000006,109.5111355,46.77476632015358,5.680572175168417,-6.618533680455518,-11.996348524422999
286.12000000000006,147.23165750000004,42.4326807591941,5.301020200755674,-6.169819898948385,-8.994567578989434
254.71000000000006,79.4064225,46.77334395780616,3.9002264321197715,-3.055609646757523,-13.59038099743412
339.89000000000004,128.51463249999998,38.541465230038696,5.763924446437724,-8.953138837068446,-12.721379253522569
259.97,210.03493549999993,38.83581067965485,11.225250674088164,-6.835236706962546,-9.017161540367946
230.27500000000003,206.32160949999997,33.52025204693733,5.617135036228872,-11.87186591531056,-10.1878933763639
261.415,172.39144749999997,47.91754298594237,9.569298763097427,-11.05725728818544,-14.407813555756999
274.005,86.06490249999996,26.454385956323975,4.296660600389573,-14.745583683069247,-13.365592849961423
296.58500000000015,112.1398745,38.409764702804864,5.3944472704708355,-16.07506065468278,-13.551556659064621
403.7049999999999,33.91606450000002,41.873143554214685,2.4124711734759465,-7.926834760737432,-23.25579953710721
228.85500000000005,175.93260350000008,21.929693754139848,8.136450070867514,-11.134779571323937,-9.685003752120426
338.695,210.42623250000003,32.297851284508354,11.257729964371174,-19.178747199383533,-9.550542545198052
169.11500000000004,85.3302945,42.87420889336754,4.343471447897898,-0.48912294172067117,-14.83605838560188
282.685,163.6994284999999,18.711856005073,7.027759410916654,-8.999306707765994,-10.120658362800839
194.0,32.1638455,29.949895311005832,3.764296919097665,-21.433308363855282,-7.171232751008522
177.69500000000005,166.07998950000004,34.939090269205785,6.629593022159081,-17.07973211842394,-10.645662924297099
233.70000000000002,134.7778065,39.6454927826196,6.847446288566445,-13.756984411282417,-10.747689818176928
240.97500000000002,152.9948055,21.589095953975058,8.15973187068209,-6.511989658499445,-14.44449872015272
274.555,76.66405250000005,30.064994512335417,3.788314735357069,-11.359282322109472,-17.211957097243754
255.655,155.60840850000005,16.708134759462908,7.968027400166136,-9.863125772677542,-8.401057935570973
173.66,158.78311950000003,33.57446112905082,7.636456212606926,2.6436250762552485,-9.870227671927218
260.03000000000003,163.29187749999997,33.505740886987994,6.992582754407542,-5.567068072917042,-10.08067065235822
207.91000000000005,244.80247850000006,30.67544094963507,12.908319145362888,-15.95704964035515,-7.76734970515661
173.54000000000002,173.4234385,30.92727417918815,7.766827110199339,-7.978068553270081,-12.278970198651434
221.38500000000002,85.2066155,24.28390611640167,5.260530328666383,-12.175596866691508,-14.682145365005427
131.75000000000003,127.03029149999999,24.651271746149163,4.759084218993513,-20.723810311589194,-11.61426773204346
211.23000000000005,167.12851449999997,31.813308128969755,9.163602643601171,-6.081362638033461,-9.660345487599681
173.22,123.74342449999997,45.95441962148864,5.567155840534331,0.3321423387638352,-11.889073826353359
255.59000000000006,214.1480185,34.37593652959636,9.229549474720082,-7.284155191812358,-9.317074645087587
330.565,210.0662935,47.08528789471276,11.751407132426559,-10.76557339580687,-9.241130602236762
225.6,204.89926550000004,39.37984714925917,13.066477051705366,-5.952455470797107,-10.108197493138993
170.175,96.56552750000003,30.104400517251015,4.580499484151115,-0.7645248848628095,-11.249399475778011
260.40000000000003,171.2357455,32.86985152606936,7.015688354268101,-15.324490842514574,-10.206430136048548
162.57500000000005,121.01592649999998,41.41327827789533,8.032202021464167,-16.54949374733337,-11.992903786093041
188.61,85.34749149999998,41.60760498790462,4.609087487845918,-2.909650766304944,-14.621554911309875
140.145,149.47377150000005,35.66765600940346,7.333146107566951,-13.483013640087512,-11.042333931524826
161.85000000000005,206.81885850000003,34.660078804424884,7.717643575812777,-17.219279275712918,-10.357367667950708
221.61,110.81502550000005,14.813573077513858,4.673806721454212,-14.952269316001171,-8.652196761340903
197.16500000000002,211.97320250000004,36.22971395167433,9.878192986541736,-4.139289903037556,-7.934036419403232
326.315,124.45007650000001,39.22085342987243,5.322145156298893,-9.670839191535824,-7.921167199206525
190.95499999999998,57.058844500000006,18.48510922996192,3.967536057109707,-27.09385383580629,-17.180650209916482
350.92,60.687421500000006,46.045604671414715,4.560476624179786,-8.785021906175821,-12.906140238520669
537.885,102.6536465,38.53580613509643,5.682888696869937,-8.462822897275126,-13.913376688814456
176.63500000000005,200.2096355,26.945261461291498,14.074430432336452,-18.34311363633712,-10.204876137788535
235.52,89.8667985,32.89310322872478,3.9854632564006502,-14.970839887359876,-11.123110570244634
266.81,100.35108050000001,40.63535318293344,6.550049998847379,0.6411148196942763,-20.2707841294236
277.05,71.02707049999998,17.13104441915226,3.1654211092148494,-17.076145929050014,-14.496963339347571
345.52500000000003,58.67868849999999,48.35935889997721,2.6770026835088845,-12.124172539249846,-17.69594423958436
165.88,117.7511895,32.92746316633479,3.8442659280101785,-15.30760560458867,-11.076075323480053
173.22,141.6453355,36.020249264815114,7.5569218775662845,2.7452118686313685,-14.375907532271793
168.925,153.7555425,43.2678074651959,7.581317483695175,-2.241251321744861,-10.641258054182684
277.7950000000001,212.7027385,36.523574607519194,11.702100494066155,-7.145753807301611,-9.877937136945311
259.50500000000005,187.2080545,36.65570302199325,7.647939600537567,-9.839819865977063,-9.148319335506445
369.34499999999997,88.02800050000002,32.74299411730293,5.017187145611744,-4.597818409518934,-14.83053215074347
222.32000000000005,197.73235849999998,50.349404167251336,10.682682240926765,-1.3533171681446847,-9.353094254058172
296.735,190.26844350000002,37.70373799677184,9.06651579222503,-7.425507836009974,-10.734088121735669
263.76500000000004,81.35524749999998,39.971595326621575,5.55012583346878,-6.967078549275011,-12.806583137900047
218.33500000000006,157.73513849999995,29.307005982936577,6.23866476535684,-12.343819756726965,-9.622064060642744
241.90000000000006,146.43470050000002,30.743948109538422,5.268322216045604,-18.682031429570348,-10.809006388574034
298.00000000000006,176.80934049999996,40.21619572483131,8.888518648991537,-11.99913900683265,-9.674732651895345
296.48000000000013,200.44170149999997,31.058487822952156,7.824458272669879,-11.400162336340381,-11.399108108209566
155.26500000000001,79.6066765,46.58031829405846,4.742275856846563,1.5224317737524495,-13.390598668603715
210.00000000000003,124.78065950000001,29.48659026502597,7.7656083099663,-8.978304845589715,-11.050054613765429
234.30500000000006,61.95572749999997,20.017707055406238,3.580085876159881,-27.02746814722349,-13.472347625141605
235.72000000000003,64.24187950000002,52.555135565875425,5.758747029304392,2.1456406241406936,-15.380343611293538
315.01500000000004,50.900859499999974,23.754319342489087,3.79691265952539,-10.602237727905502,-16.228027926510972
298.115,52.7256565,50.83112002025071,4.890986409428163,-13.256197903248994,-16.448577951027968
202.68499999999997,151.04005149999998,31.731913084943006,7.764387241694963,-15.631205248841383,-9.863243296942183
179.68000000000004,247.66364249999995,38.019911391822816,9.559240421526264,-7.44295297551062,-10.57041871299869
153.03500000000003,137.91009450000004,31.60936544141897,5.246989624853165,-7.846614985663406,-10.383703415982104
170.175,143.74848949999998,37.60936832224458,8.738546434918968,-15.830613832969194,-11.988585501835969
200.795,215.48691149999996,28.791219150248573,7.471274105155561,-20.654428521461785,-9.653677315310059
170.175,78.78784549999997,55.31922836502726,4.169140085338534,3.88790828106448,-15.150489038914909
159.25,70.04023149999999,17.913596925230806,4.0072014748215645,-27.752942276693112,-15.931169660104732
170.175,105.77230450000002,46.10007363407182,3.8343562404702083,-4.9140647010717196,-13.263451302906125
269.435,188.86468249999996,37.15360062535066,12.115212807691442,-13.775731233255902,-9.340690496547554
282.735,52.41224250000001,46.300626213683564,3.286813533134764,-4.837716926198035,-18.870778078295114
225.315,71.83123250000004,43.75122898203757,3.594875548166313,-2.931510190295537,-11.969142732745897
274.795,106.90392450000002,18.68966438667789,7.546422521173536,-11.02083412744466,-10.439141594149138
245.05000000000007,144.86954650000007,29.536013578205676,5.825880616657886,-15.877397473992065,-11.17290725208576
295.095,96.10056750000003,30.911495891177804,6.517519952059984,-20.61407118558109,-11.851051264805601
224.95000000000005,121.23028750000003,29.659574036956936,5.529929384348639,-7.4249148272840495,-10.890938241486385
315.845,47.420522500000004,66.12926616358094,4.407562161993676,-12.227772364874523,-19.90045796399437
173.22,87.97870650000002,42.831001922631984,5.323403457584411,3.443744693169103,-15.257411466221306
173.22,104.12339650000001,46.69384465000596,4.596015712278155,0.4369776460208327,-13.703422494465855
196.80500000000004,65.86052949999998,35.8726392952484,2.330475432120278,1.5430914181677113,-15.00330541097283
205.50000000000006,141.33181249999996,35.174233163787456,8.03801727573579,-13.083269748786671,-12.679101914315947
314.00500000000005,189.40563649999999,36.67552815773483,7.922459693936935,-13.339253887791637,-10.30378480304615
176.505,158.41706349999998,39.4672023904624,7.276017118377857,-0.6049173843427057,-12.330037676116579
165.88,144.57307649999996,29.336130881928046,5.536987608635636,-20.54279554070144,-11.293557198544368
184.72500000000002,99.31780950000001,32.75788452424918,4.620779177491349,-0.3956623024893588,-12.207324927068543
211.12000000000003,135.5893565,45.87763029637313,6.710919650638755,-15.33038747045276,-11.489611554799454
228.66000000000003,172.4942545,41.68649092556283,11.535118306273722,-7.649657723669197,-9.815517198671312
325.06500000000005,63.72524249999997,43.97952978532155,2.818315798750256,-9.394563808925328,-13.579557621991606
170.175,113.28012650000001,29.52075628711481,4.903724391226154,-13.195158192700626,-11.257175752882661
168.925,150.93868050000003,39.14909023071944,6.784616258007949,-5.733668677715982,-10.99990577730224
342.19,115.9604715,26.594635806990556,5.080918050805122,-13.287239813937171,-11.06713092625024
177.085,127.16370649999999,37.31563801483742,5.7969677468353575,-1.3148009093326423,-10.751303613300838
423.75999999999993,27.595317499999997,37.04622868354191,1.7112893168044976,-8.768843176764978,13.16087491935993
343.05,199.98794750000002,34.14442519873345,11.974285417815683,-8.358440429982483,-8.721850912740953
279.42500000000007,141.8899205,28.07828226255193,8.889788974183205,-12.195363654434631,-11.23660860071642
267.94000000000005,74.7061095,39.21184428137384,3.467807366625496,-20.090811887907517,-14.303193597018348
224.49500000000003,97.3115545,22.37525120007995,4.226206079268403,-9.580191234844174,-13.69299500005391
218.56000000000003,72.42723649999996,48.54654885717938,2.851925836934819,3.1498333473286793,-14.344337020019667
235.78,179.1596815,17.054727391234106,7.57978027656154,-12.375499448597543,-8.639605620572471
200.32500000000005,141.3160655,25.049045528726445,6.4172851864172715,-27.040186018962586,-12.40478327021924
243.46000000000006,137.8323315,23.993611047150015,5.990458237538333,-13.589005923485358,-9.287086085020066
